0.0,756.0,36.0,2.0,136815.64,1.0,1.0,1.0,170041.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,571.0,44.0,9.0,0.0,2.0,0.0,0.0,38433.35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,574.0,43.0,3.0,141349.43,1.0,1.0,1.0,100187.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,411.0,29.0,0.0,59697.17,2.0,1.0,1.0,53483.21,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,591.0,39.0,3.0,0.0,3.0,1.0,0.0,140469.38,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,533.0,36.0,7.0,85311.7,1.0,0.0,1.0,156731.91,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,553.0,41.0,9.0,110112.54,2.0,0.0,0.0,81898.81,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,520.0,42.0,6.0,0.0,2.0,1.0,1.0,34410.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,722.0,29.0,9.0,0.0,2.0,1.0,1.0,142033.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,475.0,45.0,0.0,134264.04,1.0,1.0,0.0,27822.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,490.0,31.0,3.0,145260.23,1.0,0.0,1.0,114066.77,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,804.0,33.0,7.0,76548.6,1.0,0.0,1.0,98453.45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,850.0,36.0,7.0,0.0,1.0,1.0,1.0,40812.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,582.0,41.0,6.0,70349.48,2.0,0.0,1.0,178074.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,472.0,40.0,4.0,0.0,1.0,1.0,0.0,70154.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,465.0,51.0,8.0,122522.32,1.0,0.0,0.0,181297.65,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,556.0,61.0,2.0,117419.35,1.0,1.0,1.0,94153.83,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,834.0,49.0,2.0,131394.56,1.0,0.0,0.0,194365.76,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,660.0,61.0,5.0,155931.11,1.0,1.0,1.0,158338.39,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,776.0,32.0,4.0,109421.13,2.0,1.0,1.0,126517.46,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,829.0,27.0,9.0,112045.67,1.0,1.0,1.0,119708.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,637.0,39.0,9.0,137843.8,1.0,1.0,1.0,117622.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,550.0,38.0,2.0,103391.38,1.0,0.0,1.0,90878.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,776.0,37.0,2.0,103769.22,2.0,1.0,0.0,194099.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,698.0,44.0,10.0,116363.37,2.0,1.0,0.0,198059.16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,585.0,36.0,5.0,146050.97,2.0,0.0,0.0,86424.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,788.0,33.0,5.0,0.0,2.0,0.0,0.0,116978.19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,655.0,41.0,8.0,125561.97,1.0,0.0,0.0,164040.94,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,601.0,42.0,1.0,98495.72,1.0,1.0,0.0,40014.76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,619.0,43.0,1.0,125211.92,1.0,1.0,1.0,113410.49,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,656.0,45.0,5.0,127864.4,1.0,1.0,0.0,87107.57,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,725.0,19.0,0.0,75888.2,1.0,0.0,0.0,45613.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,511.0,66.0,4.0,0.0,1.0,1.0,0.0,1643.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,614.0,51.0,4.0,40685.92,1.0,1.0,1.0,46775.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,742.0,35.0,5.0,136857.0,1.0,0.0,0.0,84509.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,687.0,27.0,9.0,152328.88,2.0,0.0,0.0,126494.82,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,555.0,33.0,1.0,56084.69,2.0,0.0,0.0,178798.13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,684.0,56.0,8.0,78707.16,1.0,1.0,1.0,99398.36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,603.0,26.0,4.0,109166.37,1.0,1.0,1.0,92840.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,751.0,36.0,6.0,169831.46,2.0,1.0,1.0,27758.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,581.0,34.0,1.0,101633.04,1.0,1.0,0.0,110431.51,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,735.0,43.0,10.0,123180.01,2.0,1.0,1.0,196673.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,661.0,35.0,5.0,150725.53,2.0,0.0,1.0,113656.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,675.0,21.0,8.0,98373.26,1.0,1.0,0.0,18203.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,738.0,58.0,2.0,133745.44,4.0,1.0,0.0,28373.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,813.0,29.0,6.0,0.0,1.0,1.0,0.0,33953.87,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,657.0,37.0,0.0,163607.18,1.0,0.0,1.0,44203.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,604.0,25.0,5.0,157780.84,2.0,1.0,1.0,58426.81,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,519.0,36.0,9.0,0.0,2.0,0.0,1.0,145562.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,735.0,21.0,1.0,178718.19,2.0,1.0,0.0,22388.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,664.0,55.0,8.0,0.0,2.0,1.0,1.0,139161.64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,678.0,32.0,9.0,0.0,1.0,1.0,1.0,148210.64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,757.0,33.0,5.0,77253.22,1.0,0.0,1.0,194239.63,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,416.0,41.0,10.0,122189.66,2.0,1.0,0.0,98301.61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,665.0,34.0,1.0,96645.54,2.0,0.0,0.0,171413.66,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,777.0,32.0,2.0,0.0,1.0,1.0,0.0,136458.19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,543.0,36.0,3.0,0.0,2.0,0.0,0.0,26019.59,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,506.0,34.0,4.0,90307.62,1.0,1.0,1.0,159235.29,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,493.0,46.0,4.0,0.0,2.0,1.0,0.0,1907.66,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,652.0,75.0,10.0,0.0,2.0,1.0,1.0,114675.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,750.0,22.0,3.0,121681.82,1.0,1.0,0.0,128643.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,729.0,30.0,9.0,0.0,2.0,1.0,0.0,151869.35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,646.0,46.0,4.0,0.0,3.0,1.0,0.0,93251.42,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,635.0,28.0,3.0,81623.67,2.0,1.0,1.0,156791.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,647.0,44.0,5.0,0.0,3.0,1.0,1.0,174205.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,808.0,45.0,7.0,118626.55,2.0,1.0,0.0,147132.46,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,524.0,36.0,10.0,0.0,2.0,1.0,0.0,109614.57,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,769.0,29.0,8.0,0.0,2.0,1.0,1.0,172290.61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,730.0,42.0,4.0,0.0,2.0,0.0,1.0,85982.47,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,515.0,35.0,10.0,176273.95,1.0,0.0,1.0,121277.78,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,773.0,41.0,9.0,102827.44,1.0,0.0,1.0,64595.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,814.0,29.0,8.0,97086.4,2.0,1.0,1.0,197276.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,710.0,22.0,8.0,0.0,2.0,0.0,0.0,99645.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,413.0,34.0,9.0,0.0,2.0,0.0,0.0,6534.18,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,665.0,40.0,6.0,0.0,1.0,1.0,1.0,161848.03,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,623.0,44.0,6.0,0.0,2.0,0.0,0.0,167162.43,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,738.0,31.0,9.0,82674.15,1.0,1.0,0.0,41970.72,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,528.0,36.0,7.0,0.0,2.0,1.0,0.0,60536.56,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,670.0,65.0,1.0,0.0,1.0,1.0,1.0,177655.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,622.0,46.0,4.0,107073.27,2.0,1.0,1.0,30984.59,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,582.0,32.0,1.0,88938.62,1.0,1.0,1.0,10054.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,785.0,36.0,2.0,99806.85,1.0,0.0,1.0,36976.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,605.0,33.0,5.0,150092.8,1.0,0.0,0.0,71862.79,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,479.0,35.0,9.0,92833.89,1.0,1.0,0.0,99449.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,685.0,30.0,3.0,90536.81,1.0,0.0,1.0,63082.88,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,538.0,39.0,7.0,108055.1,2.0,1.0,0.0,27231.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,562.0,42.0,2.0,100238.35,1.0,0.0,0.0,86797.41,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,675.0,36.0,9.0,106190.55,1.0,0.0,1.0,22994.32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,721.0,28.0,9.0,154475.54,2.0,0.0,1.0,101300.94,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,628.0,30.0,9.0,132351.29,2.0,1.0,1.0,74169.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,668.0,37.0,6.0,167864.4,1.0,1.0,0.0,115638.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,506.0,41.0,1.0,0.0,2.0,1.0,0.0,31766.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,524.0,31.0,8.0,107818.63,1.0,1.0,0.0,199725.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,699.0,34.0,4.0,185173.81,2.0,1.0,0.0,120834.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,828.0,34.0,8.0,129433.34,2.0,0.0,0.0,38131.77,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,674.0,39.0,6.0,120193.42,1.0,0.0,0.0,100130.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,656.0,39.0,6.0,0.0,2.0,1.0,0.0,141069.88,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,684.0,48.0,10.0,126384.42,1.0,1.0,1.0,198129.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,625.0,28.0,3.0,0.0,1.0,0.0,0.0,183646.41,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,432.0,42.0,9.0,152603.45,1.0,1.0,0.0,110265.24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,549.0,52.0,1.0,0.0,1.0,0.0,1.0,8636.05,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,625.0,56.0,0.0,148507.24,1.0,1.0,0.0,46824.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,828.0,41.0,7.0,0.0,2.0,1.0,0.0,171378.77,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,770.0,24.0,9.0,101827.07,1.0,1.0,0.0,167256.35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,758.0,34.0,3.0,0.0,2.0,1.0,1.0,124226.16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,795.0,33.0,9.0,130862.43,1.0,1.0,1.0,114935.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,687.0,38.0,9.0,122570.87,1.0,1.0,1.0,35608.88,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,686.0,25.0,1.0,0.0,2.0,0.0,1.0,16459.37,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,789.0,39.0,7.0,124828.46,2.0,1.0,1.0,124411.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,589.0,50.0,5.0,144895.05,2.0,1.0,1.0,34941.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,461.0,34.0,5.0,63663.93,1.0,0.0,1.0,167784.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,637.0,40.0,2.0,133463.1,1.0,0.0,1.0,93165.34,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,584.0,48.0,2.0,213146.2,1.0,1.0,0.0,75161.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,579.0,35.0,1.0,129490.36,2.0,0.0,1.0,8590.83,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,756.0,44.0,10.0,137452.09,1.0,1.0,0.0,189543.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,663.0,34.0,7.0,0.0,2.0,1.0,1.0,180427.24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,682.0,43.0,5.0,125851.93,1.0,1.0,1.0,193318.33,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,793.0,52.0,2.0,0.0,1.0,1.0,0.0,159123.82,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,691.0,31.0,5.0,40915.55,1.0,1.0,0.0,126213.84,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,485.0,21.0,5.0,113157.22,1.0,1.0,1.0,54141.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,635.0,29.0,8.0,138296.94,2.0,1.0,0.0,141075.51,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,650.0,37.0,5.0,106967.18,1.0,0.0,0.0,24495.03,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,735.0,44.0,9.0,120681.63,1.0,1.0,0.0,74836.34,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
